Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,power_proxy,wear_torque_ratio,temp_stress_index,rpm_torque_interaction,wear_category,ambient_temperature,factory_load,humidity,temp_gap,load_torque_interaction,humidity_temp_interaction
1,298.9,309.3,1632,32.5,55,0,0,0,0,0,0,10.400000000000034,53040.0,1.6417910447761197,338.00000000000114,53040.0,1,20.938481493323543,64,40,288.3615185066765,2080.0,11956.0
2,298.9,309.3,1375,42.7,58,0,0,0,0,0,0,10.400000000000034,58712.50000000001,1.3272311212814645,444.0800000000015,58712.50000000001,1,35.32824384460777,94,39,273.97175615539226,4013.8,11657.099999999999
0,298.8,309.3,1450,44.8,63,0,0,0,0,0,0,10.5,64959.99999999999,1.3755458515283845,470.4,64959.99999999999,1,26.871118497567323,55,62,282.42888150243266,2464.0,18525.600000000002
1,298.9,309.3,1581,30.7,65,0,0,0,0,0,0,10.400000000000034,48536.7,2.050473186119874,319.28000000000105,48536.7,1,28.33764102343962,96,68,280.9623589765604,2947.2,20325.199999999997
0,299.0,309.4,1758,25.7,68,0,0,0,0,0,0,10.399999999999975,45180.6,2.546816479400749,267.2799999999994,45180.6,1,20.87625906893272,66,79,288.52374093106727,1696.2,23621.0
1,299.0,309.4,1561,37.3,70,0,0,0,0,0,0,10.399999999999975,58225.3,1.827676240208877,387.9199999999991,58225.3,1,25.278086377374088,53,84,284.12191362262587,1976.8999999999999,25116.0
0,299.0,309.5,1861,23.3,73,0,0,0,0,0,0,10.5,43361.3,3.0041152263374484,244.65,43361.3,1,28.55461294854933,71,32,280.94538705145067,1654.3,9568.0
0,299.1,309.5,1512,39.0,75,0,0,0,0,0,0,10.399999999999975,58968.0,1.875,405.5999999999991,58968.0,1,22.245032112888488,81,70,287.2549678871115,3159.0,20937.0
2,299.1,309.4,1811,24.6,77,0,0,0,0,0,0,10.299999999999956,44550.600000000006,3.0078125,253.3799999999989,44550.600000000006,1,29.87849009172836,71,58,279.52150990827164,1746.6000000000001,17347.800000000003
0,299.1,309.4,1439,44.2,82,0,0,0,0,0,0,10.299999999999956,63603.8,1.8141592920353984,455.259999999998,63603.8,1,24.996806550405974,76,66,284.403193449594,3359.2000000000003,19740.600000000002
0,299.0,309.4,1693,30.1,84,0,0,0,0,0,0,10.399999999999975,50959.3,2.70096463022508,313.03999999999934,50959.3,1,26.541531251033618,95,84,282.85846874896635,2859.5,25116.0
1,299.1,309.5,1339,48.2,86,0,0,0,0,0,0,10.399999999999975,64539.8,1.7479674796747966,501.27999999999895,64539.8,1,24.991466938853016,64,85,284.508533061147,3084.8,25423.500000000004
0,299.0,309.4,1798,25.5,89,0,0,0,0,0,0,10.399999999999975,45849.0,3.358490566037736,265.1999999999994,45849.0,1,37.26139092254469,93,74,272.13860907745527,2371.5,22126.0
0,299.0,309.4,1419,48.3,91,0,0,0,0,0,0,10.399999999999975,68537.7,1.845841784989858,502.31999999999886,68537.7,1,27.93251387631033,100,45,281.46748612368964,4830.0,13455.0
0,298.9,309.3,1665,32.5,93,0,0,0,0,0,0,10.400000000000034,54112.5,2.776119402985074,338.00000000000114,54112.5,1,22.711445355220498,71,45,286.5885546447795,2307.5,13450.499999999998
1,298.8,309.1,1559,34.7,95,0,0,0,0,0,0,10.300000000000011,54097.3,2.661064425770308,357.4100000000004,54097.3,1,32.11272456051594,77,73,276.98727543948405,2671.9,21812.4
1,298.8,309.2,1452,48.6,98,0,0,0,0,0,0,10.399999999999975,70567.2,1.9758064516129032,505.4399999999989,70567.2,1,21.895781750144888,91,79,287.3042182498551,4422.6,23605.2
1,298.9,309.2,1581,36.7,101,0,0,0,0,0,0,10.300000000000011,58022.7,2.679045092838196,378.0100000000005,58022.7,1,29.044317975023777,87,72,280.1556820249762,3192.9,21520.8
0,298.8,309.1,1439,39.2,104,0,0,0,0,0,0,10.300000000000011,56408.8,2.587064676616915,403.7600000000005,56408.8,1,18.201649380601122,58,78,290.8983506193989,2273.6000000000004,23306.4
2,298.9,309.2,1379,50.7,106,0,0,0,0,0,0,10.300000000000011,69915.3,2.0502901353965184,522.2100000000006,69915.3,1,21.359069755507846,83,36,287.84093024449214,4208.1,10760.4
0,298.8,309.1,1350,52.5,111,0,0,0,0,0,0,10.300000000000011,70875.0,2.074766355140187,540.7500000000006,70875.0,1,28.984306179345616,85,44,280.1156938206544,4462.5,13147.2
0,298.8,309.1,1362,45.4,113,0,0,0,0,0,0,10.300000000000011,61834.8,2.435344827586207,467.6200000000005,61834.8,1,31.692332899977053,58,67,277.407667100023,2633.2,20019.600000000002
0,298.8,309.1,1368,50.8,115,0,0,0,0,0,0,10.300000000000011,69494.4,2.2200772200772203,523.2400000000006,69494.4,1,28.85684140594985,64,35,280.24315859405016,3251.2,10458.0
1,298.8,309.1,1368,49.1,117,0,0,0,0,0,0,10.300000000000011,67168.8,2.335329341317365,505.7300000000006,67168.8,1,27.421758588058797,94,47,281.6782414119412,4615.400000000001,14043.6
2,298.8,309.2,1372,48.5,120,0,0,0,0,0,0,10.399999999999975,66542.0,2.4242424242424243,504.3999999999989,66542.0,1,26.494481522053555,69,48,282.70551847794644,3346.5,14342.400000000001
1,298.8,309.1,1472,47.5,125,0,0,0,0,0,0,10.300000000000011,69920.0,2.577319587628866,489.25000000000057,69920.0,1,20.607390048162863,57,81,288.49260995183715,2707.5,24202.8
0,298.8,309.1,1489,49.1,128,0,0,0,0,0,0,10.300000000000011,73109.90000000001,2.5548902195608783,505.7300000000006,73109.90000000001,1,24.400778958026457,77,80,284.69922104197354,3780.7000000000003,23904.0
1,298.7,309.0,1843,25.8,130,0,0,0,0,0,0,10.300000000000011,47549.4,4.850746268656716,265.7400000000003,47549.4,1,25.696806145201062,100,31,283.30319385479896,2580.0,9259.699999999999
0,298.8,309.1,1418,46.3,133,0,0,0,0,0,0,10.300000000000011,65653.4,2.8118393234672308,476.8900000000005,65653.4,1,33.285611131094576,68,32,275.81438886890544,3148.3999999999996,9561.6
2,298.8,309.2,1425,53.9,135,0,0,0,0,0,0,10.399999999999975,76807.5,2.459016393442623,560.5599999999988,76807.5,1,29.71809144784231,65,75,279.4819085521577,3503.5,22410.0
1,298.9,309.2,1412,44.1,140,0,0,0,0,0,0,10.300000000000011,62269.2,3.104212860310421,454.2300000000005,62269.2,1,19.18479922318633,60,83,290.0152007768137,2646.0,24808.699999999997
0,298.9,309.1,2861,4.6,143,1,0,0,1,0,0,10.200000000000044,13160.6,25.53571428571429,46.92000000000021,13160.6,1,29.620419846973974,91,54,279.47958015302606,418.59999999999997,16140.599999999999
0,298.9,309.1,1383,54.9,145,0,0,0,0,0,0,10.200000000000044,75926.7,2.59391771019678,559.9800000000025,75926.7,1,26.074588597918417,57,65,283.0254114020816,3129.2999999999997,19428.5
2,298.8,309.0,1497,43.8,147,0,0,0,0,0,0,10.199999999999989,65568.59999999999,3.28125,446.7599999999995,65568.59999999999,1,24.615389998470206,82,83,284.3846100015298,3591.6,24800.4
0,298.7,309.0,1565,35.1,152,0,0,0,0,0,0,10.300000000000011,54931.5,4.2105263157894735,361.5300000000004,54931.5,2,31.05838144420434,59,78,277.9416185557957,2070.9,23298.6
0,298.7,309.0,1691,30.1,154,0,0,0,0,0,0,10.300000000000011,50899.100000000006,4.95176848874598,310.0300000000004,50899.100000000006,2,33.154997612479754,67,57,275.84500238752025,2016.7,17025.899999999998
0,298.8,309.1,1512,40.7,156,0,0,0,0,0,0,10.300000000000011,61538.4,3.741007194244604,419.2100000000005,61538.4,2,32.65640059558099,84,67,276.44359940441905,3418.8,20019.600000000002
0,298.8,309.1,1477,42.4,158,0,0,0,0,0,0,10.300000000000011,62624.8,3.640552995391705,436.7200000000005,62624.8,2,23.803912383886807,92,57,285.2960876161132,3900.7999999999997,17031.600000000002
0,298.8,309.1,1513,40.3,160,0,0,0,0,0,0,10.300000000000011,60973.9,3.8740920096852314,415.0900000000004,60973.9,2,26.453938120743928,99,61,282.6460618792561,3989.7,18226.8
1,298.8,309.0,1661,29.5,162,0,0,0,0,0,0,10.199999999999989,48999.5,5.311475409836065,300.89999999999964,48999.5,2,29.65631715701782,52,80,279.34368284298216,1534.0,23904.0
0,298.8,309.1,1378,54.4,165,0,0,0,0,0,0,10.300000000000011,74963.2,2.9783393501805056,560.3200000000006,74963.2,2,32.877725635611796,89,70,276.2222743643882,4841.599999999999,20916.0
0,298.8,309.1,1393,52.6,167,0,0,0,0,0,0,10.300000000000011,73271.8,3.1156716417910446,541.7800000000007,73271.8,2,25.60412881077355,76,65,283.4958711892265,3997.6,19422.0
1,298.8,309.0,1592,38.2,169,0,0,0,0,0,0,10.199999999999989,60814.4,4.311224489795918,389.6399999999996,60814.4,2,27.071705116680914,77,68,281.9282948833191,2941.4,20318.4
0,298.8,309.0,1829,22.9,172,0,0,0,0,0,0,10.199999999999989,41884.1,7.1966527196652725,233.57999999999973,41884.1,2,22.46832512996986,95,65,286.53167487003014,2175.5,19422.0
1,298.9,309.0,1812,25.9,174,0,0,0,0,0,0,10.100000000000025,46930.8,6.468401486988848,261.5900000000006,46930.8,2,22.018966879596647,55,72,286.98103312040337,1424.5,21520.8
0,299.0,309.1,1523,38.6,177,0,0,0,0,0,0,10.100000000000025,58787.8,4.46969696969697,389.86000000000087,58787.8,2,32.06262911197099,96,83,277.03737088802905,3705.6000000000004,24817.0
0,299.0,309.1,1394,45.1,179,0,0,0,0,0,0,10.100000000000025,62869.4,3.882863340563991,455.510000000001,62869.4,2,34.78120014285412,63,52,274.3187998571459,2841.3,15548.0
1,298.9,308.9,1679,28.7,181,0,0,0,0,0,0,10.0,48187.3,6.094276094276094,287.0,48187.3,2,27.63994939209833,56,31,281.26005060790163,1607.2,9265.9
2,298.8,308.9,1466,44.1,184,0,0,0,0,0,0,10.099999999999966,64650.6,4.079822616407983,445.4099999999985,64650.6,2,33.01766448946012,59,39,275.88233551053986,2601.9,11653.2
0,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,10.099999999999966,49474.8,5.658682634730539,327.2399999999989,49474.8,2,29.80818012523817,64,35,279.0918198747618,2073.6,10458.0
0,298.9,309.0,1410,65.7,191,1,0,0,1,1,0,10.100000000000025,92637.0,2.863568215892054,663.5700000000015,92637.0,2,24.77440122697438,80,37,284.22559877302564,5256.0,11059.3
1,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,10.100000000000025,43482.4,8.177966101694915,228.26000000000053,43482.4,2,29.80697802754207,78,44,279.1930219724579,1762.8000000000002,13151.599999999999
0,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,10.200000000000044,66066.0,4.21505376344086,464.10000000000207,66066.0,2,35.690182832329846,91,74,273.40981716767016,4140.5,22118.6
0,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,10.200000000000044,60783.6,4.361233480176211,452.880000000002,60783.6,2,27.820869804450243,66,58,281.2791301955498,2930.4,17336.199999999997
0,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,10.100000000000025,55720.0,5.555555555555555,353.5000000000008,55720.0,2,35.82321827907003,100,57,273.27678172093,3500.0,17043.0
0,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,10.100000000000025,51712.3,6.066066066066067,326.2300000000007,51712.3,2,14.901274479551278,78,51,294.09872552044874,2519.3999999999996,15243.9
0,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,10.099999999999966,64399.3,4.276729559748428,471.6699999999984,64399.3,2,32.10951252187612,98,63,276.79048747812385,4576.6,18824.4
0,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,10.099999999999966,69981.9,4.212678936605317,483.7899999999984,69981.9,2,28.435235341190857,93,49,280.46476465880914,4454.7,14641.2
0,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,10.099999999999966,60091.49999999999,4.91725768321513,417.1299999999986,60091.49999999999,2,26.504963247670663,64,62,282.3950367523293,2643.2,18525.600000000002
0,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,10.099999999999966,71997.0,0.0,520.1499999999983,71997.0,-1,28.45880388267751,75,44,280.4411961173225,3862.5,13147.2
0,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,10.099999999999966,53135.8,0.0514138817480719,382.7899999999987,53135.8,0,18.062155426995538,61,36,290.8378445730044,2311.9,10756.800000000001
2,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,10.0,72105.5,0.0785854616895874,499.0,72105.5,0,26.90164056081244,74,53,281.8983594391876,3692.6,15836.400000000001
0,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,10.0,68875.0,0.1855670103092783,475.0,68875.0,0,29.78556285755873,90,55,279.11443714244126,4275.0,16439.5
0,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,10.0,59282.4,0.2631578947368421,408.0,59282.4,0,35.38947022370758,54,79,273.5105297762924,2203.2,23613.1
0,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,10.0,58906.9,0.316301703163017,401.0,58906.9,0,25.40864890863176,53,39,283.5913510913682,2125.3,11661.0
0,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,10.0,67687.2,0.3086419753086419,476.0,67687.2,0,23.95753198553406,93,44,284.94246801446593,4426.8,13151.599999999999
1,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,10.0,48347.2,0.6115107913669064,268.0,48347.2,0,25.491214782077318,97,66,283.5087852179227,2599.6,19734.0
2,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,10.0,63040.4,0.44543429844098,439.0,63040.4,0,32.57701058851037,90,88,276.42298941148965,3951.0,26312.0
0,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,10.0,49099.2,0.7621951219512195,318.0,49099.2,0,29.643755548298422,80,53,279.35624445170157,2544.0,15847.0
1,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,10.0,64138.8,0.5844155844155844,452.0,64138.8,0,25.351198981164806,52,40,283.6488010188352,2350.4,11960.0
1,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,10.0,58736.5,0.7407407407407407,395.0,58736.5,0,30.56633716556678,52,69,278.3336628344332,2054.0,20624.1
0,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,10.0,45227.4,1.2313432835820894,258.0,45227.4,0,28.4853877467402,75,50,280.41461225325975,1935.0,14944.999999999998
0,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,10.0,45567.0,1.351351351351351,249.0,45567.0,0,32.84322495266444,99,69,276.0567750473355,2465.1,20624.1
1,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,10.0,46801.7,1.3167259786476868,271.0,46801.7,0,24.489734530613237,66,67,284.41026546938673,1788.6000000000001,20026.3
0,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,9.899999999999975,62350.0,0.9090909090909092,425.699999999999,62350.0,0,26.361689267011158,59,44,282.6383107329888,2537.0,13160.400000000001
0,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,9.899999999999975,51741.8,1.2765957446808511,315.80999999999926,51741.8,0,26.039459234339212,51,44,282.86054076566074,1626.8999999999999,13156.0
1,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,10.0,70522.2,0.8270676691729323,522.0,70522.2,0,20.682425259339407,73,66,288.3175747406606,3810.6000000000004,19734.0
1,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,10.0,55597.49999999999,1.294765840220386,353.0,55597.49999999999,0,29.48060138532288,60,74,279.51939861467713,2118.0,22126.0
1,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,10.0,52325.0,1.6181229773462784,299.0,52325.0,0,29.305276360899448,73,43,279.59472363910055,2182.7,12852.699999999999
0,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,9.900000000000034,49998.3,1.572700296735905,323.7300000000012,49998.3,1,28.025567283212304,84,72,280.7744327167877,2746.8,21520.8
0,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,10.0,67621.2,1.2114537444933922,444.0,67621.2,1,26.827064333124266,72,81,281.97293566687574,3196.7999999999997,24202.8
0,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,10.099999999999966,46300.0,2.1923076923076925,252.49999999999915,46300.0,1,20.92314628974793,81,50,287.97685371025204,2025.0,14940.0
0,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,10.0,41213.7,2.71889400921659,207.0,41213.7,1,25.896773386173205,72,73,282.9032266138268,1490.3999999999999,21812.4
0,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,10.0,63133.0,1.4663461538461535,406.0,63133.0,1,26.286427417366152,83,49,282.51357258263386,3369.8,14641.2
1,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,10.0,58360.5,1.5180722891566265,405.0,58360.5,1,23.988613653891903,90,62,284.8113863461081,3645.0,18525.600000000002
0,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,9.899999999999975,62930.0,1.4864864864864866,429.659999999999,62930.0,1,27.193571441669953,68,32,281.50642855833,2951.2,9561.6
0,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,9.899999999999975,49480.100000000006,2.118380062305296,307.8899999999993,49480.100000000006,1,30.020254284072692,51,69,278.6797457159273,1586.1000000000001,20617.2
0,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,9.899999999999975,70082.5,1.414141414141414,480.1499999999989,70082.5,1,37.43092950605265,100,52,271.2690704939473,4850.0,15537.6
1,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,10.0,70059.59999999999,1.5062761506276152,468.0,70059.59999999999,1,28.872889064159196,51,73,279.9271109358408,2386.7999999999997,21812.4
2,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,9.900000000000034,53006.7,2.225519287833828,323.7300000000012,53006.7,1,29.28775195361382,64,76,279.51224804638616,2092.8,22716.399999999998
0,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,9.800000000000011,53605.2,2.2792022792022792,334.1800000000004,53605.2,1,27.627770421169163,70,52,281.07222957883084,2387.0,15542.8
0,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,9.800000000000011,42120.0,3.48936170212766,220.50000000000023,42120.0,1,18.406143923504793,84,56,290.19385607649525,1890.0,16732.8
2,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,9.900000000000034,65206.5,1.8876404494382024,430.6500000000015,65206.5,1,27.867430622753915,54,64,280.73256937724614,2349.0,19116.8
1,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,9.899999999999975,59171.0,2.197530864197531,391.0499999999991,59171.0,1,28.301151049705133,92,54,280.39884895029485,3634.0,16135.2
1,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,9.800000000000011,62263.4,2.1445221445221447,410.62000000000046,62263.4,1,40.316210562426434,76,61,268.2837894375736,3184.4,18226.8
0,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,9.800000000000011,49392.0,3.125,288.12000000000035,49392.0,1,27.038195176094387,73,51,281.5618048239056,2146.2,15238.800000000001
0,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,9.800000000000011,65396.7,2.077087794432548,447.8600000000005,65396.7,1,29.507736711668063,56,37,279.09226328833194,2559.2000000000003,11055.6
0,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,9.800000000000011,53332.4,2.8205128205128203,334.1800000000004,53332.4,1,27.826441151473784,55,85,280.8735588485262,1875.5,25406.499999999996
0,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,9.800000000000011,52767.0,2.9705882352941178,323.4000000000004,52767.0,1,22.15660981190234,95,80,286.4433901880977,3135.0,23904.0
1,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,9.800000000000011,47966.7,3.5395189003436425,275.38000000000034,47966.7,1,33.7141140725751,82,81,274.8858859274249,2304.2000000000003,24202.8
0,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,9.800000000000011,59706.9,2.541966426858513,398.86000000000047,59706.9,1,31.759665163433873,98,67,276.74033483656615,3988.6000000000004,20012.899999999998
0,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,9.800000000000011,64055.100000000006,2.363238512035011,438.0600000000005,64055.100000000006,1,31.955159735215233,66,47,276.7448402647848,2950.2000000000003,14048.3
0,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,9.800000000000011,64189.600000000006,2.6066350710900474,403.7600000000005,64189.600000000006,1,23.453062726026303,95,57,285.2469372739737,3914.0000000000005,17037.3
0,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,9.800000000000011,66417.0,2.1663442940038684,496.8600000000006,66417.0,1,35.013971554680495,91,57,273.7860284453195,4613.7,17043.0
0,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,9.800000000000011,67096.4,2.5675675675675675,425.3200000000005,67096.4,1,20.990744686038596,79,40,287.7092553139614,3428.6,11956.0
0,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,9.800000000000011,50773.8,3.8157894736842106,288.12000000000035,50773.8,1,30.934285469001352,57,41,277.76571453099865,1675.8,12254.9
0,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,9.700000000000044,50232.00000000001,3.5542168674698797,312.3400000000015,50232.00000000001,1,38.952278129049894,89,84,269.64772187095014,2865.8,25107.6
0,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,9.600000000000025,80404.5,1.951219512195122,580.8000000000013,80404.5,1,23.04731837434656,95,31,285.55268162565346,5747.5,9269.0
0,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,9.700000000000044,65704.5,2.568421052631579,451.0500000000021,65704.5,1,25.16851135198614,56,88,283.4314886480139,2604.0,26303.199999999997
0,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,9.600000000000025,61258.2,3.131313131313131,370.5600000000009,61258.2,1,28.498256825438204,55,66,280.1017431745618,2123.0,19734.0
0,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,9.600000000000025,53473.7,3.569405099150142,329.2800000000008,53473.7,1,25.482621729419005,53,89,283.017378270581,1817.8999999999999,26602.1
0,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,9.599999999999966,60540.3,3.040380047505938,394.5599999999986,60540.3,1,20.246682844669337,50,33,288.1533171553306,2055.0,9860.4
0,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,9.599999999999966,48114.9,4.529616724738676,265.91999999999905,48114.9,1,28.342814874030136,64,70,280.05718512596985,1772.8,20916.0
1,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,9.699999999999989,62251.2,2.9864253393665154,419.0399999999995,62251.2,1,22.688481431369475,80,74,285.7115185686305,3456.0,22103.8
1,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,9.699999999999989,70928.0,2.6679841897233203,481.1199999999994,70928.0,1,30.36796215317591,74,74,278.0320378468241,3670.4,22103.8
0,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,9.599999999999966,72557.0,2.555555555555556,508.7999999999982,72557.0,1,23.402878828830985,96,76,284.997121171169,5088.0,22708.8
1,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,9.699999999999989,48763.5,4.745762711864407,276.4499999999997,48763.5,1,35.7496720250877,82,63,272.7503279749123,2337.0,18824.4
2,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,9.800000000000011,64894.00000000001,3.062098501070664,447.8600000000005,64894.00000000001,1,24.083733538318814,84,52,284.4162664616812,3838.8,15532.4
0,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,9.900000000000034,71724.09999999999,2.6287744227353467,547.4700000000018,71724.09999999999,1,26.38969241897162,54,42,282.2103075810284,2986.2,12545.4
2,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,9.800000000000011,71580.59999999999,2.9761904761904763,484.1200000000006,71580.59999999999,1,32.06758608684835,54,36,276.5324139131517,2667.6,10756.800000000001
